,Subscription Code,Flow Rate (l/s),Number of Negative Flows,Percentage of Negative Flows,Operating Hours (h),Consumption (m³),Number of Available Data Points,تعداد مورد انتظار,درصد اطلاعات موجود,month,License Type,Installation Date,County
19120,514742,19.48,0,0.0,50.9,3553.7,30,30,100.0,1403/12,صنعتی,1401/06/15,مشهد
19121,515766,16.7,0,0.0,349.6,21190.9,30,30,100.0,1403/12,صنعتی,1401/07/14,مشهد
19122,540807,3.57,0,0.0,687.6,8871.9,30,30,100.0,1403/12,,,
19123,519467,,0,0.0,0.0,0.0,30,30,100.0,1403/12,کشاورزی,1403/01/19,مشهد
19124,200007,1.41,0,0.0,489.7,2455.714,30,30,100.0,1403/12,,,
19125,541355,0.4,0,0.0,49.7,71.45,30,30,100.0,1403/12,,,
19126,602864,12.34,0,0.0,84.6,3730.1,30,30,100.0,1403/12,خدمات,1401/05/26,خواف
19127,107501,0.35,0,0.0,2.6,2.277,30,30,100.0,1403/12,,,
19128,قند و عسل کاشمر(بیسمارک),4.69,0,0.0,196.3,3107.298,30,30,100.0,1403/12,,,
19129,517186,3.76,0,0.0,45.0,610.12,30,30,100.0,1403/12,شرب و بهداشت دام,1399/05/13,مشهد
19130,602981,2.8,0,0.0,1.6,13.686,30,30,100.0,1403/12,,,
19131,542707,4.63,0,0.0,30.4,356.706,30,30,100.0,1403/12,,,
19132,515571,0.9,0,0.0,43.9,134.284,30,30,100.0,1403/12,,,
19133,604842,1.72,0,0.0,71.6,442.591,30,30,100.0,1403/12,خدمات,1402/08/05,تربت حیدریه
19134,911987,3.05,0,0.0,30.5,316.625,30,30,100.0,1403/12,,,
19135,520571,,0,0.0,0.0,0.0,30,30,100.0,1403/12,صنعتی,1400/04/03,مشهد
19136,516776,10.06,0,0.0,14.2,792.25,30,30,100.0,1403/12,صنعتی,1402/04/22,مشهد
19137,525089,13.9,0,0.0,367.8,18318.2,30,30,100.0,1403/12,صنعتی,1401/09/24,مشهد
19138,601283,2.43,0,0.0,33.8,600.9,30,30,100.0,1403/12,کشاورزی,1399/09/21,تربت حیدریه
19139,601013,,0,0.0,0.0,0.0,30,30,100.0,1403/12,کشاورزی,1399/09/20,تربت حیدریه
19140,514093,3.94,0,0.0,484.6,6968.0,30,30,100.0,1403/12,کشاورزی,1400/05/05,مشهد
19141,517930,8.35,0,0.0,503.9,15261.4,30,30,100.0,1403/12,کشاورزی,1400/04/28,مشهد
19142,516368,10.91,0,0.0,511.8,20827.6,30,30,100.0,1403/12,کشاورزی,1400/04/29,مشهد
19143,516365,8.32,0,0.0,364.4,9050.38,30,30,100.0,1403/12,کشاورزی,1400/05/03,مشهد
19144,516353,10.22,0,0.0,502.4,18413.93,30,30,100.0,1403/12,کشاورزی,1400/05/05,مشهد
19145,515743,12.39,0,0.0,483.5,20630.5,30,30,100.0,1403/12,کشاورزی,1399/09/16,مشهد
19146,517920,13.71,0,0.0,325.7,16219.5,30,30,100.0,1403/12,کشاورزی,1400/07/06,مشهد
19147,514100,19.03,0,0.0,303.7,20845.9,30,30,100.0,1403/12,کشاورزی,1400/07/12,مشهد
19148,514099,9.22,0,0.0,465.3,15458.8,30,30,100.0,1403/12,کشاورزی,1400/09/04,مشهد
19149,514663,,0,0.0,0.0,0.0,30,30,100.0,1403/12,کشاورزی,1400/10/13,مشهد
19150,516366,2.59,0,0.0,408.1,3623.7,30,30,100.0,1403/12,کشاورزی,1400/08/29,مشهد
19151,514086,28.4,0,0.0,2.1,211.9,30,30,100.0,1403/12,کشاورزی,1403/02/11,مشهد
19152,514654,2.12,0,0.0,3.9,38.6,30,30,100.0,1403/12,,,
19153,514090,2.4,0,0.0,0.4,5.933,30,30,100.0,1403/12,کشاورزی,1400/08/24,مشهد
19154,515619,,0,0.0,0.0,0.061,30,30,100.0,1403/12,کشاورزی,1403/07/23,مشهد
19155,514089,14.17,0,0.0,318.8,17694.713,30,30,100.0,1403/12,کشاورزی,1400/06/29,مشهد
19156,516359,2.23,0,0.0,0.9,12.4,30,30,100.0,1403/12,کشاورزی,1400/08/24,مشهد
19157,517715,8.12,0,0.0,385.2,11341.9,30,30,100.0,1403/12,کشاورزی,1400/08/08,مشهد
19158,514661,9.34,0,0.0,99.5,7522.2,30,30,100.0,1403/12,کشاورزی,1400/10/21,مشهد
19159,517304,8.28,0,0.0,106.2,4268.2,30,30,100.0,1403/12,کشاورزی,1400/10/20,مشهد
19160,516380,3.31,0,0.0,439.4,5255.8,30,30,100.0,1403/12,کشاورزی,1400/09/18,مشهد
19161,517924,5.12,0,0.0,363.3,5942.2,30,30,100.0,1403/12,کشاورزی,1400/09/20,مشهد
19162,514092,14.37,0,0.0,479.0,25165.5,30,30,100.0,1403/12,کشاورزی,1400/07/18,مشهد
19163,514091,6.1,0,0.0,136.6,2325.71,30,30,100.0,1403/12,کشاورزی,1400/09/02,مشهد
19164,514186,4.12,0,0.0,628.5,9344.1,30,30,100.0,1403/12,کشاورزی,1400/08/29,مشهد
19165,516384,29.82,0,0.0,283.2,30343.1,30,30,100.0,1403/12,کشاورزی,1400/07/21,مشهد
19166,516375,3.41,0,0.0,363.4,4436.2,30,30,100.0,1403/12,کشاورزی,1400/07/06,مشهد
19167,516367,15.84,0,0.0,495.2,28366.12,30,30,100.0,1403/12,کشاورزی,1400/09/01,مشهد
19168,517932,16.53,0,0.0,175.6,12233.2,30,30,100.0,1403/12,,,
19169,514952,30.84,0,0.0,182.6,20241.0,30,30,100.0,1403/12,کشاورزی,1400/07/19,مشهد
19170,516386,33.62,0,0.0,338.3,40908.527,30,30,100.0,1403/12,کشاورزی,1400/07/21,مشهد
19171,515060,9.33,0,0.0,385.5,12797.4,30,30,100.0,1403/12,کشاورزی,1400/11/12,مشهد
19172,111138,,0,0.0,0.0,0.0,30,30,100.0,1403/12,,,
19173,516356,8.83,0,0.0,346.5,11519.5,30,30,100.0,1403/12,کشاورزی,1400/06/30,مشهد
19174,514951,27.4,0,0.0,221.9,23320.075,30,30,100.0,1403/12,,,
19175,517934,21.77,0,0.0,535.5,41934.0,30,30,100.0,1403/12,کشاورزی,1400/07/04,مشهد
19176,517099,11.5,0,0.0,2.5,103.5,1,30,3.33,1403/12,,,
19177,517303,11.57,0,0.0,178.6,7175.1,30,30,100.0,1403/12,,,
19178,514085,24.07,0,0.0,362.0,31293.4,30,30,100.0,1403/12,کشاورزی,1400/06/30,مشهد
19179,517921,13.17,0,0.0,588.9,28556.3,30,30,100.0,1403/12,کشاورزی,1400/07/17,مشهد
19180,517922,5.96,0,0.0,427.5,11780.335,30,30,100.0,1403/12,,,
19181,515269,36.81,0,0.0,275.6,38769.0,30,30,100.0,1403/12,,,
19182,516374,4.39,0,0.0,340.4,5074.0,30,30,100.0,1403/12,کشاورزی,1400/09/03,مشهد
19183,516354,16.11,0,0.0,562.6,32618.0,30,30,100.0,1403/12,کشاورزی,1400/08/23,مشهد
19184,514667,26.4,0,0.0,2.2,211.3,30,30,100.0,1403/12,کشاورزی,1400/10/18,مشهد
19185,514813,12.28,0,0.0,104.4,5419.5,30,30,100.0,1403/12,کشاورزی,1400/10/21,مشهد
19186,514655,33.12,0,0.0,103.4,12323.0,30,30,100.0,1403/12,کشاورزی,1400/10/19,مشهد
19187,515724,21.99,0,0.0,551.2,42208.67,30,30,100.0,1403/12,,,
19188,514098,3.39,0,0.0,212.1,1901.4,30,30,100.0,1403/12,کشاورزی,1400/09/21,مشهد
19189,514662,19.14,0,0.0,102.7,7076.1,30,30,100.0,1403/12,کشاورزی,1400/10/14,مشهد
19190,517931,,0,0.0,0.0,0.0,30,30,100.0,1403/12,کشاورزی,1400/09/22,مشهد
19191,514097,4.56,0,0.0,1.8,2.65,30,30,100.0,1403/12,کشاورزی,1400/09/24,مشهد
19192,517925,39.6,0,0.0,181.2,28044.1,30,30,100.0,1403/12,کشاورزی,1400/09/23,مشهد
19193,516387,7.67,0,0.0,170.8,4604.9,30,30,100.0,1403/12,کشاورزی,1400/11/13,مشهد
19194,514000,12.15,0,0.0,386.6,16792.0,30,30,100.0,1403/12,کشاورزی,1400/11/11,مشهد
19195,515058,17.48,0,0.0,405.4,25184.7,30,30,100.0,1403/12,,,
19196,514175,,0,0.0,0.0,0.0,30,30,100.0,1403/12,,,
19197,514731,,0,0.0,0.0,0.0,30,30,100.0,1403/12,,,
19198,516798,,0,0.0,0.0,3.571,30,30,100.0,1403/12,خدمات,1403/06/05,مشهد
19199,608631,1.41,0,0.0,8.2,48.554,30,30,100.0,1403/12,کشاورزی,1401/12/24,کاشمر
19200,806410,0.3,0,0.0,0.4,0.391,30,30,100.0,1403/12,صنعتی,1403/06/25,نیشابور
19201,209135,3.8,0,0.0,24.5,335.708,30,30,100.0,1403/12,خدمات,1403/03/26,قوچان
19202,622381,0.6,0,0.0,0.2,0.68,27,30,90.0,1403/12,خدمات,1401/10/17,تربت حیدریه
19203,605054,0.95,0,0.0,0.2,2.143,30,30,100.0,1403/12,خدمات,1403/03/17,تربت حیدریه
19204,601009,4.96,0,0.0,202.7,3179.9,30,30,100.0,1403/12,خدمات,1400/04/27,تربت حیدریه
19205,513793,34.17,0,0.0,3.8,372.77,30,30,100.0,1403/12,,,
19206,201081,,0,0.0,0.0,0.12,30,30,100.0,1403/12,خدمات,1402/10/18,قوچان
19207,201076,1.68,0,0.0,10.0,61.851,30,30,100.0,1403/12,خدمات,1402/09/15,قوچان
19208,912997,0.95,0,0.0,34.0,114.71,30,30,100.0,1403/12,,,
19209,پارک نصرت,17.25,0,0.0,6.3,239.0,30,30,100.0,1403/12,,,
19210,525915,8.32,0,0.0,220.2,6595.87,30,30,100.0,1403/12,خدمات,1400/08/17,مشهد
19211,608943,1.63,0,0.0,11.1,63.72,29,30,96.67,1403/12,صنعتی,1402/07/09,کاشمر
19212,600593,1.72,0,0.0,30.9,346.89,30,30,100.0,1403/12,خدمات,1402/12/03,تربت حیدریه
19213,300075,2.53,0,0.0,48.9,439.49,30,30,100.0,1403/12,,,
19214,300263,,0,0.0,0.0,0.0,30,30,100.0,1403/12,,,
19215,300296,,0,0.0,0.0,0.0,30,30,100.0,1403/12,,,
19216,804857 اصلی,,0,0.0,0.0,0.0,30,30,100.0,1403/12,صنعتی,1403/05/02,نیشابور
19217,804002,10.99,0,0.0,610.0,24121.9,30,30,100.0,1403/12,صنعتی,1403/05/04,نیشابور
19218,806303,14.86,0,0.0,185.3,9856.2,30,30,100.0,1403/12,صنعتی,1403/05/11,نیشابور
19219,805051,30.53,0,0.0,347.4,38283.6,30,30,100.0,1403/12,صنعتی,1403/04/30,نیشابور
19220,107012,4.4,0,0.0,2.9,45.257,30,30,100.0,1403/12,,,
19221,514721,12.57,0,0.0,399.0,18053.3,30,30,100.0,1403/12,صنعتی,1402/05/15,مشهد
19222,518143,3.13,0,0.0,0.7,32.609,30,30,100.0,1403/12,صنعتی,1401/10/14,مشهد
19223,603079,14.95,0,0.0,700.2,37373.4,30,30,100.0,1403/12,کشاورزی,1401/05/11,تربت حیدریه
19224,515888,0.58,0,0.0,0.4,1.01,30,30,100.0,1403/12,شرب و بهداشت دام,1401/03/30,مشهد
19225,516864,2.09,0,0.0,52.8,422.36,30,30,100.0,1403/12,صنعتی,1402/12/17,مشهد
19226,200655,5.77,0,0.0,13.9,320.04,30,30,100.0,1403/12,صنعتی,1402/02/31,قوچان
19227,518753,,0,0.0,0.0,0.105,30,30,100.0,1403/12,شرب شهری,1402/11/09,مشهد
19228,806310,,0,0.0,0.0,327.85,30,30,100.0,1403/12,صنعتی,1399/07/20,نیشابور
19229,910761,,0,0.0,0.0,0.03,30,30,100.0,1403/12,صنعتی,1399/07/02,تربت جام
19230,602871,36.23,0,0.0,602.9,78682.0,30,30,100.0,1403/12,شرب شهری,1400/03/31,خواف
19231,602835,23.24,0,0.0,547.4,45604.0,30,30,100.0,1403/12,صنعتی,1400/03/31,خواف
19232,515834,28.61,0,0.0,556.4,89221.5,30,30,100.0,1403/12,کشاورزی,1399/07/10,مشهد
19233,804813,3.19,0,0.0,4.7,59.53,30,30,100.0,1403/12,شرب و بهداشت دام,1399/11/04,نیشابور
19234,521081,,0,0.0,0.0,0.539,30,30,100.0,1403/12,کشاورزی,1401/08/08,درگز
19235,910403,2.42,0,0.0,338.7,3051.52,30,30,100.0,1403/12,کشاورزی,1402/05/29,تربت جام
19236,515698,2.31,0,0.0,27.9,244.4,30,30,100.0,1403/12,کشاورزی,1400/03/23,مشهد
19237,805112,5.65,0,0.0,27.6,561.652,30,30,100.0,1403/12,شرب و بهداشت دام,1401/08/02,نیشابور
19238,518172,2.1,0,0.0,40.0,303.377,30,30,100.0,1403/12,شرب شهری,1399/09/10,مشهد
19239,603244,23.33,0,0.0,348.6,28962.4,30,30,100.0,1403/12,کشاورزی,1402/06/08,تربت حیدریه
19240,529052,37.65,0,0.0,274.3,37237.43,30,30,100.0,1403/12,کشاورزی,1400/01/23,مشهد
19241,603636,,0,0.0,0.0,0.0,22,30,73.33,1403/12,صنعتی,1399/09/12,تربت حیدریه
19242,604658,0.4,0,0.0,0.1,1.46,30,30,100.0,1403/12,خدمات,1401/02/10,تربت حیدریه
19243,622255,14.81,0,0.0,314.9,17330.3,30,30,100.0,1403/12,کشاورزی,1402/08/19,تربت حیدریه
19244,518122,1.19,0,0.0,11.5,49.593,30,30,100.0,1403/12,شرب و بهداشت دام,1402/02/01,مشهد
19245,302465,1.31,0,0.0,85.5,398.256,30,30,100.0,1403/12,کشاورزی,1403/04/04,گناباد
19246,603012,22.55,0,0.0,508.8,40987.3,30,30,100.0,1403/12,کشاورزی,1403/05/14,تربت حیدریه
19247,514047,,0,0.0,0.0,0.4,30,30,100.0,1403/12,کشاورزی,1400/11/20,مشهد
19248,515271,9.0,0,0.0,184.8,7058.2,30,30,100.0,1403/12,کشاورزی,1399/08/16,مشهد
19249,302037,0.82,0,0.0,12.7,38.567,30,30,100.0,1403/12,,,
19250,804784,,0,0.0,0.0,0.008,30,30,100.0,1403/12,شرب و بهداشت دام,1399/10/18,نیشابور
19251,514006,11.3,0,0.0,361.5,14377.0,30,30,100.0,1403/12,کشاورزی,1401/01/31,مشهد
19252,604400,0.92,0,0.0,137.3,409.44,30,30,100.0,1403/12,کشاورزی,1399/03/08,تربت حیدریه
19253,529371,11.65,0,0.0,264.4,11528.9,30,30,100.0,1403/12,کشاورزی,1403/02/13,مشهد
19254,517968,,0,0.0,0.0,0.072,30,30,100.0,1403/12,شرب و بهداشت دام,1401/05/03,قوچان
19255,302210,6.9,0,0.0,339.1,8140.0,30,30,100.0,1403/12,,,
19256,603099,18.88,0,0.0,282.3,20327.6,30,30,100.0,1403/12,کشاورزی,1403/02/08,تربت حیدریه
19257,602586,1.04,0,0.0,13.5,58.8,30,30,100.0,1403/12,,,
19258,805082,1.0,0,0.0,28.2,101.645,30,30,100.0,1403/12,کشاورزی,1399/10/15,نیشابور
19259,912528,11.83,0,0.0,47.2,2003.5,30,30,100.0,1403/12,کشاورزی,1399/12/04,تایباد
19260,604596,,0,0.0,0.0,0.0,30,30,100.0,1403/12,,,
19261,602795,1.27,0,0.0,8.7,26.291,30,30,100.0,1403/12,صنعتی,1401/04/23,خواف
19262,514198,4.89,0,0.0,168.7,3065.3,30,30,100.0,1403/12,کشاورزی,1401/09/09,مشهد
19263,618410,0.6,0,0.0,40.9,96.235,30,30,100.0,1403/12,شرب و بهداشت دام,1403/07/23,کاشمر
19264,519086,2.53,0,0.0,3.8,39.09,30,30,100.0,1403/12,کشاورزی,1400/02/08,مشهد
19265,924098,7.81,0,0.0,210.6,5757.3,30,30,100.0,1403/12,کشاورزی,1402/08/25,تربت جام
19266,514224,3.7,0,0.0,47.7,628.0,30,30,100.0,1403/12,کشاورزی,1399/02/10,مشهد
19267,622004,13.05,0,0.0,253.4,14099.6,30,30,100.0,1403/12,کشاورزی,1402/02/18,تربت حیدریه
19268,101262,,0,0.0,0.0,0.0,30,30,100.0,1403/12,شرب و بهداشت دام,1400/06/22,سبزوار
19269,603013,24.41,0,0.0,490.7,42988.5,30,30,100.0,1403/12,کشاورزی,1403/03/24,تربت حیدریه
19270,609084,13.55,0,0.0,546.5,26820.6,30,30,100.0,1403/12,کشاورزی,1401/08/12,کاشمر
19271,529132,16.21,0,0.0,162.9,9508.659,30,30,100.0,1403/12,کشاورزی,1399/09/29,مشهد
19272,603137,12.28,0,0.0,206.2,10062.4,30,30,100.0,1403/12,کشاورزی,1402/07/12,تربت حیدریه
19273,529222,16.54,0,0.0,632.8,37713.0,30,30,100.0,1403/12,,,
19274,623155,13.18,0,0.0,596.3,27625.2,30,30,100.0,1403/12,کشاورزی,1400/06/14,کاشمر
19275,515972,6.16,0,0.0,185.4,4474.17,30,30,100.0,1403/12,شرب و بهداشت دام,1400/08/03,مشهد
19276,515627,19.86,0,0.0,207.7,14970.6,30,30,100.0,1403/12,کشاورزی,1399/07/03,مشهد
19277,603025,30.45,0,0.0,638.6,70124.6,30,30,100.0,1403/12,کشاورزی,1402/08/08,تربت حیدریه
19278,529300,,0,0.0,0.0,0.0,30,30,100.0,1403/12,کشاورزی,1399/04/04,مشهد
19279,601583,,0,0.0,0.0,0.0,30,30,100.0,1403/12,,,
19280,514349,,0,0.0,0.0,0.0,30,30,100.0,1403/12,کشاورزی,1399/09/03,مشهد
19281,603063,,0,0.0,0.0,0.0,30,30,100.0,1403/12,کشاورزی,1402/06/05,تربت حیدریه
19282,530361,0.73,0,0.0,87.5,221.715,30,30,100.0,1403/12,کشاورزی,1401/02/05,مشهد
19283,209025,2.03,0,0.0,362.8,2729.29,30,30,100.0,1403/12,کشاورزی,1401/09/07,درگز
19284,516771,1.41,0,0.0,125.8,574.368,29,30,96.67,1403/12,کشاورزی,1399/09/12,مشهد
19285,603007,18.88,0,0.0,579.3,39270.1,30,30,100.0,1403/12,کشاورزی,1402/03/14,تربت حیدریه
19286,518384,,0,0.0,0.0,0.0,30,30,100.0,1403/12,کشاورزی,1399/11/06,مشهد
19287,516941,7.23,0,0.0,79.2,2532.2,30,30,100.0,1403/12,کشاورزی,1400/06/17,مشهد
19288,514608,19.7,0,0.0,11.9,848.0,30,30,100.0,1403/12,کشاورزی,1399/07/05,مشهد
19289,805147,20.48,0,0.0,76.1,5592.7,30,30,100.0,1403/12,کشاورزی,1401/09/29,نیشابور
19290,622447,4.0,0,0.0,2.0,29.503,30,30,100.0,1403/12,,,
19291,529035,8.29,0,0.0,376.7,11058.2,30,30,100.0,1403/12,کشاورزی,1402/11/19,مشهد
19292,515473,3.03,0,0.0,3.0,56.877,30,30,100.0,1403/12,صنعتی,1401/11/08,مشهد
19293,603070,13.18,0,0.0,405.5,19037.3,30,30,100.0,1403/12,کشاورزی,1402/12/02,تربت حیدریه
19294,600331,4.2,0,0.0,153.8,2560.3,30,30,100.0,1403/12,,,
19295,603113,20.81,0,0.0,499.8,37159.1,30,30,100.0,1403/12,کشاورزی,1403/05/17,تربت حیدریه
19296,514944,16.62,0,0.0,40.3,4339.4,30,30,100.0,1403/12,کشاورزی,1401/05/28,مشهد
19297,200718,,0,0.0,0.0,0.0,30,30,100.0,1403/12,شرب و بهداشت دام,1400/06/25,قوچان
19298,516834,2.53,0,0.0,146.5,1735.58,30,30,100.0,1403/12,شرب و بهداشت دام,1400/06/13,مشهد
19299,529311,16.45,0,0.0,280.3,16214.88,30,30,100.0,1403/12,کشاورزی,1403/03/04,مشهد
19300,526064,0.86,0,0.0,151.5,470.82,30,30,100.0,1403/12,خدمات,1399/12/19,مشهد
19301,609184,4.85,0,0.0,1.8,31.87,30,30,100.0,1403/12,,,
19302,516036,4.36,0,0.0,98.1,1413.6,30,30,100.0,1403/12,کشاورزی,1399/10/23,مشهد
19303,628189,0.5,0,0.0,1.7,1.421,30,30,100.0,1403/12,کشاورزی,1403/07/23,کاشمر
19304,518599,1.36,0,0.0,9.4,50.949,30,30,100.0,1403/12,,,
19305,200675,6.7,0,0.0,21.6,513.707,30,30,100.0,1403/12,کشاورزی,1403/09/15,قوچان
19306,101294,21.02,0,0.0,546.1,41376.8,30,30,100.0,1403/12,کشاورزی,1402/02/23,سبزوار
19307,517628,1.31,0,0.0,19.8,84.37,30,30,100.0,1403/12,شرب و بهداشت دام,1398/11/10,مشهد
19308,804839,6.24,0,0.0,73.8,1538.4,30,30,100.0,1403/12,کشاورزی,1400/06/09,نیشابور
19309,622013,18.71,0,0.0,505.4,34014.1,30,30,100.0,1403/12,کشاورزی,1402/07/03,تربت حیدریه
19310,514839,25.21,0,0.0,91.9,8096.5,30,30,100.0,1403/12,کشاورزی,1399/09/20,مشهد
19311,514266,34.45,0,0.0,43.7,5290.0,30,30,100.0,1403/12,کشاورزی,1399/04/30,مشهد
19312,520931,,0,0.0,0.0,9.086,30,30,100.0,1403/12,,,
19313,604472,2.63,0,0.0,17.3,178.2,30,30,100.0,1403/12,صنعتی,1401/02/15,تربت حیدریه
19314,805172,0.34,0,0.0,4.5,5.402,30,30,100.0,1403/12,شرب و بهداشت دام,1399/08/22,نیشابور
19315,606137,27.64,0,0.0,414.6,44226.0,30,30,100.0,1403/12,کشاورزی,1400/09/21,تربت حیدریه
19316,806488,0.73,0,0.0,588.1,1547.26,30,30,100.0,1403/12,کشاورزی,1400/08/16,نیشابور
19317,518228,14.56,0,0.0,64.8,3558.6,30,30,100.0,1403/12,کشاورزی,1401/07/27,مشهد
19318,300156,0.78,0,0.0,9.2,24.859,30,30,100.0,1403/12,خدمات,1402/08/14,گناباد
19319,514413,10.24,0,0.0,91.2,3731.8,30,30,100.0,1403/12,کشاورزی,1400/08/10,مشهد
19320,804571,6.93,0,0.0,102.5,2207.4,30,30,100.0,1403/12,کشاورزی,1400/06/24,مشهد
19321,529166,9.89,0,0.0,242.5,8223.7,30,30,100.0,1403/12,کشاورزی,1399/10/16,مشهد
19322,603106,12.32,0,0.0,560.5,24764.5,30,30,100.0,1403/12,,,
19323,515318,19.71,0,0.0,198.8,17266.0,30,30,100.0,1403/12,کشاورزی,1398/11/28,مشهد
19324,514565,4.62,0,0.0,335.7,5489.5,30,30,100.0,1403/12,کشاورزی,1401/02/08,مشهد
19325,102108,3.31,0,0.0,41.4,265.279,30,30,100.0,1403/12,,,
19326,514990,7.88,0,0.0,159.1,4671.1,30,30,100.0,1403/12,کشاورزی,1401/01/20,مشهد
19327,604745,,0,0.0,0.0,0.0,30,30,100.0,1403/12,کشاورزی,1403/08/03,تربت حیدریه
19328,604282,5.99,0,0.0,44.9,1001.45,30,30,100.0,1403/12,,,
19329,628052,,0,0.0,0.0,0.0,30,30,100.0,1403/12,کشاورزی,1401/02/26,کاشمر
19330,603355,26.57,0,0.0,522.9,49689.2,30,30,100.0,1403/12,کشاورزی,1403/06/08,تربت حیدریه
19331,100363,1.96,0,0.0,506.2,3561.06,30,30,100.0,1403/12,کشاورزی,1403/03/28,سبزوار
19332,515624,25.29,0,0.0,39.2,3572.4,30,30,100.0,1403/12,,,
19333,603464,18.16,0,0.0,512.1,33194.86,30,30,100.0,1403/12,,,
19334,529290,10.26,0,0.0,560.1,20661.7,30,30,100.0,1403/12,کشاورزی,1401/08/05,مشهد
19335,515004,15.72,0,0.0,56.8,4472.3,30,30,100.0,1403/12,کشاورزی,1403/03/31,مشهد
19336,529010,,0,0.0,0.0,0.0,14,30,46.67,1403/12,کشاورزی,1401/07/06,مشهد
19337,529227,18.19,0,0.0,427.1,28090.0,30,30,100.0,1403/12,کشاورزی,1400/04/08,مشهد
19338,529547,,0,0.0,0.0,0.0,30,30,100.0,1403/12,صنعتی,1400/03/24,مشهد
19339,606161,34.59,0,0.0,575.4,71713.6,30,30,100.0,1403/12,,,
19340,805513,,0,0.0,0.0,0.0,30,30,100.0,1403/12,کشاورزی,1400/09/25,نیشابور
19341,300350,,0,0.0,0.0,0.0,30,30,100.0,1403/12,,,
19342,805188,17.9,0,0.0,16.2,1233.06,30,30,100.0,1403/12,کشاورزی,1403/05/31,نیشابور
19343,514779,,0,0.0,0.0,0.0,30,30,100.0,1403/12,,,
19344,519954,0.2,0,0.0,0.0,0.03,30,30,100.0,1403/12,صنعتی,1403/04/21,مشهد
19345,604908,,0,0.0,0.0,0.0,30,30,100.0,1403/12,کشاورزی,1403/03/16,تربت حیدریه
19346,529018,17.49,0,0.0,238.1,18448.3,30,30,100.0,1403/12,کشاورزی,1398/09/10,مشهد
19347,603047,15.0,0,0.0,574.0,31123.78,30,30,100.0,1403/12,کشاورزی,1403/05/25,تربت حیدریه
19348,609193,2.27,0,0.0,278.6,2305.81,30,30,100.0,1403/12,خدمات,1399/06/27,کاشمر
19349,604846,0.58,0,0.0,64.0,116.7,30,30,100.0,1403/12,کشاورزی,1400/05/17,تربت حیدریه
19350,604893,1.44,0,0.0,478.0,1767.9,30,30,100.0,1403/12,کشاورزی,1400/01/31,تربت حیدریه
19351,805849,0.7,0,0.0,0.2,0.392,30,30,100.0,1403/12,,,
19352,603071,27.71,0,0.0,424.8,43371.71,30,30,100.0,1403/12,,,
19353,515948,7.89,0,0.0,54.3,1664.6,30,30,100.0,1403/12,کشاورزی,1400/07/11,مشهد
19354,622239,0.65,0,0.0,607.3,1424.47,30,30,100.0,1403/12,کشاورزی,1402/05/11,تربت حیدریه
19355,603171,8.33,0,0.0,530.8,15741.35,30,30,100.0,1403/12,کشاورزی,1403/06/21,تربت حیدریه
19356,200792,8.25,0,0.0,81.5,2318.65,16,30,53.33,1403/12,کشاورزی,1403/03/16,قوچان
19357,529359,7.56,0,0.0,438.9,9681.9,30,30,100.0,1403/12,کشاورزی,1399/10/02,مشهد
19358,604218,3.37,0,0.0,388.3,4582.9,30,30,100.0,1403/12,,,
19359,514506,15.78,0,0.0,165.4,10938.4,30,30,100.0,1403/12,کشاورزی,1400/03/03,مشهد
19360,517653,2.51,0,0.0,14.2,129.767,30,30,100.0,1403/12,شرب و بهداشت دام,1402/09/02,مشهد
19361,604023,1.06,0,0.0,205.7,585.77,30,30,100.0,1403/12,کشاورزی,1403/02/30,تربت حیدریه
19362,524216,2.23,0,0.0,0.3,7.002,30,30,100.0,1403/12,صنعتی,1399/10/18,مشهد
19363,529173,25.83,0,0.0,99.9,10819.2,30,30,100.0,1403/12,کشاورزی,1403/03/03,مشهد
19364,603162,22.97,0,0.0,498.8,41393.6,30,30,100.0,1403/12,کشاورزی,1402/08/01,تربت حیدریه
19365,518435,6.06,0,0.0,12.1,842.843,30,30,100.0,1403/12,شرب و بهداشت دام,1403/07/16,مشهد
19366,604032,2.95,0,0.0,205.9,2239.773,30,30,100.0,1403/12,,,
19367,622645,,0,0.0,0.0,0.045,30,30,100.0,1403/12,,,
19368,301167,11.34,0,0.0,389.3,15825.4,30,30,100.0,1403/12,کشاورزی,1403/04/06,گناباد
19369,107410,24.71,0,0.0,640.7,46114.0,30,30,100.0,1403/12,کشاورزی,1401/03/19,سبزوار
19370,805541,1.92,0,0.0,401.6,3478.0,30,30,100.0,1403/12,کشاورزی,1401/07/24,مشهد
19371,805797,,0,0.0,0.0,0.0,30,30,100.0,1403/12,کشاورزی,1403/04/02,نیشابور
19372,515009,12.02,0,0.0,20.5,1157.4,30,30,100.0,1403/12,کشاورزی,1400/03/13,مشهد
19373,516589,,0,0.0,0.0,0.218,27,30,90.0,1403/12,,,
19374,622011,13.71,0,0.0,241.4,11800.5,30,30,100.0,1403/12,کشاورزی,1403/04/16,تربت حیدریه
19375,515832,14.97,0,0.0,232.7,12875.9,30,30,100.0,1403/12,کشاورزی,1401/07/14,مشهد
19376,606232,37.13,0,0.0,575.3,77291.4,30,30,100.0,1403/12,کشاورزی,1401/12/15,گناباد
19377,514404,6.51,0,0.0,192.9,4737.8,30,30,100.0,1403/12,کشاورزی,1400/11/25,مشهد
